Query, Region, Mean (Baseline), Mean (MissForest), Mean (ProxyRep), Mean (Hybrid)
U5MR-WSH-2004, Europe+Western Pacific, 0.5722104666703679, 0.6530975831721938, 0.4949917380412991, 0.5626793531518657
U5MR-WSH-2004, Europe, 0.6962458042185062, 0.6907122630370888, 0.5982281917139176, 0.5354069998173
U5MR-WSH-2004, Eastern Mediterranean+Europe, 0.45388713706395695, 0.22804147991738868, 0.45388713706395695, 0.22804147991738868
U5MR-WSH-2004, Africa+Eastern Mediterranean, 0.8586854232725867, 0.615207030008456, 0.4764274598368089, 0.33726744288908656
U5MR-WSH-2004, Africa, 1.1133680381507438, 1.1165861538783466, 0.7207701381840224, 0.7714698693354273
U5MR-WSH-2004, Africa+South-East Asia, 0.8973622267540133, 0.6527328795681446, 0.5928201082261314, 0.3446413144314583
U5MR-WSH-2004, Americas, 0.5247341676188004, 0.5260739760504779, 0.5303102902783697, 0.4996535239421965
U5MR-WSH-2004, Americas+Europe, 0.6117328238650279, 0.597131776578359, 0.5182434265460784, 0.4964561540525294
U5MR-WSH-2004, Eastern Mediterranean+South-East Asia, 0.07849904181876399, 0.08290464801513045, 0.1600996719879082, 0.3034903495978271
U5MR-WSH-2004, Europe+South-East Asia, 0.5217798772784723, 0.5388841160377787, 0.5217798772784723, 0.5388841160377787
U5MR-WSH-2004, Americas+Western Pacific, 0.46772922137320777, 0.4917493522928917, 0.4266105031313903, 0.4635680090068479
IPV-AUD-2004, Europe, 0.6911451031355612, 0.6935975926667761, 0.7131786948294438, 0.7022580070281557
IPV-AUD-2004, Eastern Mediterranean, 0.6450618619138259, 0.648862036552887, 0.5647536837621627, 0.5897073419444536
IPV-AUD-2004, Africa, 0.9995608161484236, 0.9874457324687914, 0.39254196227721033, 0.41327230454980246
IPV-AUD-2004, Western Pacific, 0.5941753907827191, 0.5988347947520827, 0.36718228561540556, 0.3510252831990205
IPV-AUD-2004, Americas+Europe, 0.20311843373791857, 0.044680374526517894, 0.2882029762934766, 0.029180531427575103
IPV-AUD-2004, South-East Asia+Western Pacific, 0.4576174820161669, 0.20396375342490944, 0.492202370652362, 0.2583513045844329
IPV-AUD-2004, Africa+Eastern Mediterranean, 0.5011903076447117, 0.06803935289401478, 0.1858974358974357, 0.09637226915298115
IPV-AUD-2004, Africa+Western Pacific, 0.453136973772032, 0.27963775382874867, 0.07561861913825922, 0.1033604605761154
IPV-AUD-2004, Eastern Mediterranean+Western Pacific, 0.6173056049332223, 0.6190684533474041, 0.4623092550934739, 0.5515206140252558
IPV-AUD-2004, Europe+South-East Asia, 0.5937085424237178, 0.5936749350031092, 0.5894987739460368, 0.6240793564381073
IPV-AUD-2004, Americas+South-East Asia, 0.32712519843210375, 0.19503554155760014, 0.2412572774617774, 0.19831053270674162
IPV-AUD-2004, Africa+South-East Asia, 0.7758490359832787, 0.48688721949411523, 0.39343119724673614, 0.1465573447362476
IPV-AUD-2004, Americas, 0.48011890341878205, 0.4725420415425738, 0.4297564457518602, 0.38472130986818714
